LOCATION,Year,hexp_current_USD,Total_HCF,Domestic_HCF,OECD_HCF,Non_OECD_HCF,Investment_HCF,Public_HCF,Private_HCF,Investment,Hospitals,Ambulatory,Ancillary,Administration,Preventive,Long-term,Other_roe,Other_row,Medical retailers,National_CF,population,hexp_constant_2010_USD,gdp_const,gdp_const_ppp,CO2_power_industry,CO2_transport,CO2_other_ind_combustion,CO2_non_combustion,CO2_buildings,Total_CO2_wo_non_combustion,Total_CO2_all,TFC_Mtoe
HUN,2004,8373529045.057539,4523.678868194047,2488.1499941333686,740.3801100742958,1295.1487639863856,158.57615612494882,2980.0423641157277,1385.0603479533709,158.57615612494882,1048.8659676037448,549.756065884495,134.82362213300866,31.54706902874554,63.839663394192925,106.24113295708455,48.02011981246492,7.741547782939526,2374.267523472423,72149.25749596278,10107146,10438.78882383052,126784952825.1572,216962243604.89703,20368.2,10875.07,6962.42,4206.768,16847.3,55052.990000000005,59259.758,18.67
HUN,2005,9298459620.00292,4794.380509309989,2666.1031059587935,763.2694131041225,1365.0079902470734,139.88048060289924,3196.747952151892,1457.7520765551976,139.88048060289924,1040.9510415521393,551.7226298703134,127.1187962204007,31.46179362104188,71.47522485739006,115.33236772866444,54.48509015013754,9.874952929395407,2652.078131777607,72472.84605650492,10087065,11320.641871359483,132348549363.8114,226483013701.35712,18473.1,11785.01,7058.47,4723.366,17392.2,54708.78,59432.14600000001,19.97
HUN,2006,9386781933.970747,4564.246091257924,2500.7723213575177,764.6757476852454,1298.7980222151602,188.20170574365903,3033.7983100474703,1342.2460754667943,188.20170574365903,956.4083813648973,535.5277849240877,86.24654387933482,31.106167505734234,79.80871755781257,17.32706469068518,89.51373502439561,12.327053587599288,2567.778936979718,69496.8244127312,10071370,11042.169173377079,137445520919.15677,235205266299.92133,18468.9,12598.93,7443.9,4990.575,15870.5,54382.23,59372.805,19.71
HUN,2007,10536663207.188032,4219.431154440345,2217.10297095996,740.6445300451239,1261.6836534352608,175.3147323233,2627.3970300502087,1416.719392066837,175.3147323233,830.756633800922,496.3341145921711,81.0462181535058,31.492400930192442,77.72891430638893,56.366020132251066,95.78950200129705,11.575565839011832,2363.0270523613053,70311.21870708141,10055780,11764.88640426685,138043081318.14206,236227848569.85428,19568.2,12970.89,6897.88,5215.214,13081.4,52518.37,57733.584,18.75
HUN,2008,11741555051.856426,3994.197592073997,2108.807267949347,736.2019714377088,1149.1883526869415,165.2401729373913,2464.5561669825,1364.4012521541054,165.2401729373913,817.7372526421332,448.496442711172,85.16844298246664,28.803930427899466,72.03699913336689,32.93939316890437,88.29198401581002,14.19412699866213,2241.288847056191,68199.23364097306,10038188,12488.320523305765,139224057876.11237,238248808612.44995,18666.4,12886.19,6888.05,4962.655,13306.3,51746.94,56709.595,18.62
HUN,2009,9889642617.040075,3723.036815587218,1999.1060611476846,663.4828082487352,1060.4479461907981,145.28800751578027,2290.6774281062458,1287.071379965192,145.28800751578027,740.1241007739939,400.6099063095363,77.47545047083268,31.286593258537142,64.58357055937284,28.52128235451096,78.54734870241475,21.188245518051506,2135.4123101241876,60863.60366621769,10022650,10117.6620245083,130035306170.64656,222524449045.14804,15538.3,12807.58,5473.42,3761.313,13068.3,46887.59999999999,50648.913,17.87
HUN,2010,10276505161.679525,3791.145442233298,2008.5654305233966,681.0666028380854,1101.5134088718162,152.2570502171833,2293.2109624671048,1345.6774295490102,152.2570502171833,759.2797857300158,432.3748393900651,86.14628600828772,37.578578530543695,66.7692689868056,37.01389814946718,77.78256511327822,22.20795582646933,2119.7352142811824,60047.896398485995,10000023,10276.505161810846,130922638689.07097,224042907266.9722,16198.8,11650.5,5879.78,3947.004,13843.9,47572.98,51519.984000000004,18.97
HUN,2011,11107034909.252954,3756.455720120422,1931.4250244587834,679.2526345677533,1145.7780610938853,149.31949806812838,2248.5661478058655,1358.570074246428,149.31949806812838,732.1417659365276,419.21565797633184,79.03045410683406,34.338678500001954,51.98320427128759,31.885747632506668,69.66081534765878,13.663971508386572,2175.2159267727584,58122.11984083854,9971727,10866.85152045156,133098463934.14877,227766313841.215,15385.9,11311.14,5804,3950.687,13203.8,45704.84,49655.527,18.74
HUN,2012,9958695918.799511,3228.000770996855,1663.8670330631094,583.6124033337193,980.5213346000256,131.46757564925852,1861.1312688112962,1235.4019265363004,131.46757564925852,675.9736943979581,420.298057385447,65.86278932773322,30.99527278382588,9.261855317985834,17.086294502555578,62.48692056277626,12.13347897826011,1802.4348320910544,55448.195408319276,9920362,9421.823991863033,130910618138.36224,224022336958.01187,15385.9,10788.44,5310.23,3834.948,13203.8,44688.369999999995,48523.318,17.76
HUN,2013,10246511926.282951,3070.0528571422265,1520.9763911994144,580.4161661705369,968.6602997722755,127.82078961574976,1789.642248692732,1152.5898188337446,127.82078961574976,710.0139878506557,396.1538910519182,60.256945906910964,30.956892480508937,8.057633673458575,12.8884121113081,65.40858596461543,14.53052890473283,1643.9651895823677,53623.168803662375,9893082,9417.385625448096,133654788388.70988,228718330615.637,14798.62,10376.64,5107.54,4220.092,12699.81,42982.61,47202.702,17.85
HUN,2014,10389444922.559383,2872.869461693039,1405.5161329577352,536.0267645990281,931.3265641362748,121.00300609751373,1690.5455882116735,1061.3208673838515,121.00300609751373,668.7391750432928,380.6961718939741,57.5092758229381,32.141438251737874,5.780371472089699,13.263481532124825,58.561253312191994,23.93369670869819,1511.2415915584772,53108.86384949764,9866468,9238.287593989098,139305356455.29828,238387931763.4945,14692.84,10302.47,5071.03,4127.553,12609.03,42675.369999999995,46802.922999999995,17.76
IRL,2013,25929368397.070915,3293.575750396271,976.7434726863005,1308.5165640487012,1008.3157136612675,241.58844431354876,2123.314043036293,928.6732630464293,241.58844431354876,1024.0483992117,572.9309958877598,38.407180782257285,106.88092663096793,35.703510248593794,548.9972628713276,160.7610623059004,22.013076964639207,542.244891179576,47301.30330826496,4623816,24033.002514220625,232408729622.71317,210245646425.98276,11369.93,9962.327,3770.676,1875.922,8483.601,33586.534,35462.456,10.3
IRL,2014,26419174865.90483,3126.4805621024116,930.679350998354,1193.3217714675247,1002.4794396365356,225.4798411071692,2001.548942276405,899.4517787188375,225.4798411071692,952.955050463983,539.6349572736839,39.582528805423664,120.5144657653585,32.68455003443873,521.8047142672121,155.07796291110284,22.930280287276194,515.8162111867634,46834.710660353856,4657740,24778.514048856505,251764610171.9242,227755701340.09586,11191.45,9805.941,3711.485,2044.042,8350.428,33059.304000000004,35103.346000000005,10.14
ISL,2003,1198228384.7452216,260.6032056459205,147.9021993374339,69.39880440982702,43.30220189865954,21.56910767741719,186.89814269207355,52.13595527642978,21.56910767741719,85.56609311606533,44.34626405920919,10.530395042834833,6.823877689401808,2.901762615235978,20.912304133946623,NA,4.102655682905675,63.85074562890391,4391.612792338169,289521,1855.5895081368471,10995044036.48112,10240074469.730162,6.3958,640.283,772.254,870.0132,775.555,2194.4878,3064.5009999999997,1.85
ISL,2004,1374968201.8372848,262.9388273247519,145.80439614035095,70.87037713007697,46.264054054324134,21.821643898923707,187.51370062177637,53.60348280405181,21.821643898923707,82.57670165688009,46.23642108622812,11.06523110655757,5.803691276012228,3.0199128349838174,22.26548206748556,NA,4.895456509352866,65.25428688832793,4846.059606322,292074,2075.057084350074,11882815633.041155,11066887643.98603,6.3958,671.6296,837.629,906.8635,744.611,2260.2653999999998,3167.1288999999997,1.91
ISL,2005,1618466541.7999394,276.2544780734514,139.04168151957006,77.40718751198293,59.8056090418987,22.754489274345566,197.79870436011112,55.70128443899475,22.754489274345566,88.12473675270321,49.37050076256806,11.46373647030025,6.818219162025096,3.3649513924156937,24.771319838370513,NA,4.8406377374304785,64.74588668329255,5491.945808922281,296734,2384.6932923160007,12642190112.074379,11774120028.859812,6.3958,671.6296,798.092,918.3782,731.317,2207.4344,3125.8126,1.92
ISL,2006,1606774988.7661724,261.05780775265606,127.80950465292058,76.5103824022329,56.737920697502474,21.74956114574185,187.8114970321525,51.49674957476171,21.74956114574185,82.41855336766234,47.585658588149556,10.65586260814549,5.6855203962929535,3.1273625301234094,24.4945395086271,NA,3.943216831114752,61.397532776798585,5811.836543923952,303782,2184.804169849008,13276472485.965807,12364849699.603737,6.3958,900.1886,728.123,981.1294,616.116,2250.8234,3231.9528,2.05
ISL,2007,1949958456.3544922,265.43459160121375,130.54857380946487,76.62625320258097,58.25976458916788,22.676042768141446,191.91199942192546,50.84654941114688,22.676042768141446,83.62226011486776,47.90962860514717,11.850437879148203,6.5004550202438605,3.3819943935305314,24.40268069997186,NA,4.316554897401527,60.77453722276144,5950.593272726592,311566,2542.357554541088,14528215567.906782,13530642427.083109,17.8365,966.2943,702.307,1108.317,633.391,2319.8288000000002,3428.1458000000002,2.22
ISL,2008,1610116510.6806135,231.91666271460093,116.41909719063895,65.55731681764142,49.940248706320645,20.445119267855155,167.18290826819197,44.28863517855382,20.445119267855155,71.30313057989824,40.91815929870302,9.18135328219531,5.260150967123509,2.778615256874363,20.415145593029013,NA,4.534706519278368,57.080281949643954,5076.9619790573315,317414,1873.7648410802292,14769226133.028017,13755104114.243666,10.2472,913.5664,614.344,1665.584,583.465,2121.6226,3787.2066000000004,2.56
ISL,2009,1226148119.3164778,213.25222778484883,117.98804971066639,54.72764622139438,40.53653185278828,18.710896611892874,152.89054321797366,41.6507879549823,18.710896611892874,63.280209097575984,36.57755548152666,9.219528562155775,4.898841310987246,2.36655038688453,17.7284674423353,NA,5.297214688597647,55.172964202892814,4134.602868098152,318499,1292.91817803893,13808450397.278467,12860299595.940536,5.0203,888.4106,511.916,1722.905,674.565,2079.9119,3802.8169000000003,2.58
ISL,2010,1226824604.0461197,200.65918453470928,104.27013187363075,55.095721718603926,41.2933309424746,17.243095151918872,140.92296256572797,42.49312681706244,17.243095151918872,54.86466187919175,35.28968793063663,10.6761132042891,5.3321432888132145,2.2841639595270546,17.860520567669877,NA,5.005946705267755,52.10285184739502,4102.128293634384,318041,1226.8246040461197,13310567802.935587,12396603877.548016,4.8369,845.0761,490.637,1709.975,605.437,1945.987,3655.9619999999995,2.53
