Index,Country,CountryA3,Sub_sector,G19,EU,OECD, Entity,Sector,,,
1235,Austria,AUT,Wood and paper,0,1,1,Industries,"Publishing, printing and reproduction of recorded media",,,
1236,Austria,AUT,Manufactured fuels/gases,0,1,1,Industries,"Manufacture of coke, refined petroleum products and nuclear fuels",,,
1237,Austria,AUT,Pharmaceutical/chemicals,0,1,1,Industries,Manufacture of chemicals and chemical products,,,
1238,Austria,AUT,Rubber and plastic,0,1,1,Industries,Manufacture of rubber and plastic products,,,
1239,Austria,AUT,Minerals,0,1,1,Industries,Manufacture of other non-metallic mineral products,,,
1240,Austria,AUT,Metals,0,1,1,Industries,Manufacture of basic metals,,,
1241,Austria,AUT,Machinery,0,1,1,Industries,"Manufacture of fabricated metal products, except machinery and equipment",,,
1242,Austria,AUT,Machinery,0,1,1,Industries,Manufacture of machinery and equipment n.e.c.,,,
1243,Austria,AUT,Information and Communication Technologies,0,1,1,Industries,Manufacture of office machinery and computers,,,
1244,Austria,AUT,Machinery,0,1,1,Industries,Manufacture of electrical machinery and apparatus n.e.c.,,,
1245,Austria,AUT,Information and Communication Technologies,0,1,1,Industries,"Manufacture of radio, television and communication equipment and apparatus",,,
1246,Austria,AUT,Medical instruments,0,1,1,Industries,"Manufacture of medical, precision and optical instruments, watches and clocks",,,
1247,Austria,AUT,Machinery,0,1,1,Industries,"Manufacture of motor vehicles, trailers and semi-trailers",,,
1248,Austria,AUT,Machinery,0,1,1,Industries,Manufacture of other transport equipment,,,
1249,Austria,AUT,Furniture,0,1,1,Industries,Manufacture of furniture, manufacturing n.e.c.,,
1250,Austria,AUT,"Sanitation, waste, recycling",0,1,1,Industries,Recycling,,,
1251,Austria,AUT,"Heating, water and electricity",0,1,1,Industries,"Electricity, gas, steam and hot water supply",,,
1252,Austria,AUT,"Sanitation, waste, recycling",0,1,1,Industries,"Collection, purification and distribution of water",,,
1253,Austria,AUT,Construction,0,1,1,Industries,Construction,,,
1254,Austria,AUT,Other procurement,0,1,1,Industries,"Sale, maintenance and repair of motor vehicles and motorcycles; retail sale services of automotive fuel",,,
1255,Austria,AUT,Trade,0,1,1,Industries,"Wholesale trade and commission trade, except of motor vehicles and motorcycles",,,
1256,Austria,AUT,Trade,0,1,1,Industries,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods",,,
1257,Austria,AUT,Food and catering,0,1,1,Industries,Hotels and restaurants,,,
1258,Austria,AUT,Freight transport,0,1,1,Industries,Land transport, transport via pipelines,,
1259,Austria,AUT,Freight transport,0,1,1,Industries,Water transport,,,
1260,Austria,AUT,Freight transport,0,1,1,Industries,Air transport,,,
1261,Austria,AUT,Freight transport,0,1,1,Industries,Supporting and auxiliary transport activities, activities of travel agencies,,
1262,Austria,AUT,Information and Communication Technologies,0,1,1,Industries,Post and telecommunications,,,
1263,Austria,AUT,Business services,0,1,1,Industries,"Financial intermediation, except insurance and pension funding",,,
1264,Austria,AUT,Business services,0,1,1,Industries,"Insurance and pension funding, except compulsory social security",,,
1265,Austria,AUT,Business services,0,1,1,Industries,Activities auxiliary to financial intermediation,,,
1266,Austria,AUT,Business services,0,1,1,Industries,Real estate activities,,,
1267,Austria,AUT,Business services,0,1,1,Industries,Renting of machinery and equipment without operator and of personal and household goods,,,
1268,Austria,AUT,Information and Communication Technologies,0,1,1,Industries,Computer and related activities,,,
1269,Austria,AUT,Business services,0,1,1,Industries,Research and development,,,
1270,Austria,AUT,Business services,0,1,1,Industries,Other business activities,,,
1271,Austria,AUT,Services,0,1,1,Industries,Public administration and defence, compulsory social security,,
1272,Austria,AUT,Services,0,1,1,Industries,Education,,,
1273,Austria,AUT,Health and social work,0,1,1,Industries,Health and social work,,,
1274,Austria,AUT,"Sanitation, waste, recycling",0,1,1,Industries,"Sewage and refuse disposal, sanitation and similar activities",,,
1275,Austria,AUT,Services,0,1,1,Industries,Activities of membership organisation n.e.c.,,,
1276,Austria,AUT,Services,0,1,1,Industries,"Recreational, cultural and sporting activities",,,
1277,Austria,AUT,Services,0,1,1,Industries,Other service activities,,,
1278,Austria,AUT,Other procurement,0,1,1,Industries,Private households with employed persons,,,
1279,Austria,AUT,Business services,0,1,1,Industries,FISIM,,,
1280,Austria,AUT,Other procurement,0,1,1,Industries,Re-export,,,
1281,Austria,AUT,Food and catering,0,1,1,Commodities,"Products of agriculture, hunting and related services",,,
1282,Austria,AUT,Wood and paper,0,1,1,Commodities,"Products of forestry, logging and related services",,,
1283,Austria,AUT,Food and catering,0,1,1,Commodities,Fish and other fishing products, services incidental of fishing,,
1284,Austria,AUT,Fossil fuel extraction,0,1,1,Commodities,Coal and lignite, peat,,
1285,Austria,AUT,Fossil fuel extraction,0,1,1,Commodities,Crude petroleum and natural gas, services incidental to oil and gas extraction excluding surveying,,
1286,Austria,AUT,Mining,0,1,1,Commodities,Uranium and thorium ores,,,
1287,Austria,AUT,Mining,0,1,1,Commodities,Metal ores,,,
1288,Austria,AUT,Mining,0,1,1,Commodities,Other mining and quarrying products,,,
1289,Austria,AUT,Food and catering,0,1,1,Commodities,Food products and beverages,,,
1290,Austria,AUT,Other procurement,0,1,1,Commodities,Tobacco products,,,
1291,Austria,AUT,Clothing,0,1,1,Commodities,Textiles,,,
1292,Austria,AUT,Clothing,0,1,1,Commodities,Wearing apparel, furs,,
1293,Austria,AUT,Clothing,0,1,1,Commodities,Leather and leather products,,,
1294,Austria,AUT,Wood and paper,0,1,1,Commodities,Wood and products of wood and cork (except furniture), articles of straw and plaiting materials,,
1295,Austria,AUT,Wood and paper,0,1,1,Commodities,"Pulp, paper and paper products",,,
1296,Austria,AUT,Wood and paper,0,1,1,Commodities,Printed matter and recorded media,,,
1297,Austria,AUT,Manufactured fuels/gases,0,1,1,Commodities,"Coke, refined petroleum products and nuclear fuels",,,
1298,Austria,AUT,Pharmaceutical/chemicals,0,1,1,Commodities,"Chemicals, chemical products and man-made fibres",,,
1299,Austria,AUT,Rubber and plastic,0,1,1,Commodities,Rubber and plastic products,,,
1300,Austria,AUT,Minerals,0,1,1,Commodities,Other non-metallic mineral products,,,
1301,Austria,AUT,Metals,0,1,1,Commodities,Basic metals,,,
1302,Austria,AUT,Machinery,0,1,1,Commodities,"Fabricated metal products, except machinery and equipment",,,
1303,Austria,AUT,Machinery,0,1,1,Commodities,Machinery and equipment n.e.c.,,,
1304,Austria,AUT,Information and Communication Technologies,0,1,1,Commodities,Office machinery and computers,,,
1305,Austria,AUT,Machinery,0,1,1,Commodities,Electrical machinery and apparatus n.e.c.,,,
1306,Austria,AUT,Information and Communication Technologies,0,1,1,Commodities,"Radio, television and communication equipment and apparatus",,,
1307,Austria,AUT,Medical instruments,0,1,1,Commodities,"Medical, precision and optical instruments, watches and clocks",,,
1308,Austria,AUT,Machinery,0,1,1,Commodities,"Motor vehicles, trailers and semi-trailers",,,
1309,Austria,AUT,Machinery,0,1,1,Commodities,Other transport equipment,,,
1310,Austria,AUT,Furniture,0,1,1,Commodities,Furniture, other manufactured goods n.e.c.,,
1311,Austria,AUT,"Sanitation, waste, recycling",0,1,1,Commodities,Secondary raw materials,,,
1312,Austria,AUT,"Heating, water and electricity",0,1,1,Commodities,"Electrical energy, gas, steam and hot water",,,
1313,Austria,AUT,"Sanitation, waste, recycling",0,1,1,Commodities,"Collected and purified water, distribution services of water",,,
1314,Austria,AUT,Construction,0,1,1,Commodities,Construction work,,,
1315,Austria,AUT,Other procurement,0,1,1,Commodities,"Trade, maintenance and repair services of motor vehicles and motorcycles; retail sale of automotive fuel",,,
1316,Austria,AUT,Trade,0,1,1,Commodities,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles",,,
1317,Austria,AUT,Trade,0,1,1,Commodities,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods",,,
1318,Austria,AUT,Food and catering,0,1,1,Commodities,Hotel and restaurant services,,,
1319,Austria,AUT,Freight transport,0,1,1,Commodities,Land transport, transport via pipeline services,,
1320,Austria,AUT,Freight transport,0,1,1,Commodities,Water transport services,,,
1321,Austria,AUT,Freight transport,0,1,1,Commodities,Air transport services,,,
1322,Austria,AUT,Freight transport,0,1,1,Commodities,Supporting and auxiliary transport services, travel agency services,,
1323,Austria,AUT,Information and Communication Technologies,0,1,1,Commodities,Post and telecommunication services,,,
1324,Austria,AUT,Business services,0,1,1,Commodities,"Financial intermediation services, except insurance and pension funding services",,,
1325,Austria,AUT,Business services,0,1,1,Commodities,"Insurance and pension funding services, except compulsory social security services",,,
1326,Austria,AUT,Business services,0,1,1,Commodities,Services auxiliary to financial intermediation,,,
1327,Austria,AUT,Business services,0,1,1,Commodities,Real estate services,,,
1328,Austria,AUT,Business services,0,1,1,Commodities,Renting services of machinery and equipment without operator and of personal and household goods,,,
1329,Austria,AUT,Information and Communication Technologies,0,1,1,Commodities,Computer and related services,,,
1330,Austria,AUT,Business services,0,1,1,Commodities,Research and development services,,,
1331,Austria,AUT,Business services,0,1,1,Commodities,Other business services,,,
1332,Austria,AUT,Services,0,1,1,Commodities,Public administration and defence services, compulsory social security services,,
1333,Austria,AUT,Services,0,1,1,Commodities,Education services,,,
1334,Austria,AUT,Health and social work,0,1,1,Commodities,Health and social work services,,,
1335,Austria,AUT,"Sanitation, waste, recycling",0,1,1,Commodities,"Sewage and refuse disposal services, sanitation and similar services",,,
1336,Austria,AUT,Services,0,1,1,Commodities,Membership organisation services n.e.c.,,,
1337,Austria,AUT,Services,0,1,1,Commodities,"Recreational, cultural and sporting services",,,
1338,Austria,AUT,Services,0,1,1,Commodities,Other services,,,
1339,Austria,AUT,Other procurement,0,1,1,Commodities,Private households with employed persons,,,
1340,Austria,AUT,Business services,0,1,1,Commodities,FISIM,,,
1341,Austria,AUT,Other procurement,0,1,1,Commodities,Re-export,,,
1342,Azerbaijan,AZE,Food and catering,0,0,0,Industries,Agriculture,,,
1343,Azerbaijan,AZE,Food and catering,0,0,0,Industries,Fishing,,,
1344,Azerbaijan,AZE,Mining,0,0,0,Industries,Mining and Quarrying,,,
1345,Azerbaijan,AZE,Food and catering,0,0,0,Industries,Food & Beverages,,,
1346,Azerbaijan,AZE,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
1347,Azerbaijan,AZE,Wood and paper,0,0,0,Industries,Wood and Paper,,,
1348,Azerbaijan,AZE,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
1349,Azerbaijan,AZE,Metals,0,0,0,Industries,Metal Products,,,
1350,Azerbaijan,AZE,Machinery,0,0,0,Industries,Electrical and Machinery,,,
1351,Azerbaijan,AZE,Machinery,0,0,0,Industries,Transport Equipment,,,
1352,Azerbaijan,AZE,Other procurement,0,0,0,Industries,Other Manufacturing,,,
1353,Azerbaijan,AZE,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
1354,Azerbaijan,AZE,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
1355,Azerbaijan,AZE,Construction,0,0,0,Industries,Construction,,,
1356,Azerbaijan,AZE,Other procurement,0,0,0,Industries,Maintenance and Repair,,,
1357,Azerbaijan,AZE,Trade,0,0,0,Industries,Wholesale Trade,,,
1358,Azerbaijan,AZE,Trade,0,0,0,Industries,Retail Trade,,,
1359,Azerbaijan,AZE,Food and catering,0,0,0,Industries,Hotels and Restraurants,,,
1360,Azerbaijan,AZE,Freight transport,0,0,0,Industries,Transport,,,
1361,Azerbaijan,AZE,Information and Communication Technologies,0,0,0,Industries,Post and Telecommunications,,,
1362,Azerbaijan,AZE,Business services,0,0,0,Industries,Finacial Intermediation and Business Activities,,,
1363,Azerbaijan,AZE,Services,0,0,0,Industries,Public Administration,,,
1364,Azerbaijan,AZE,Services,0,0,0,Industries,"Education, Health and Other Services",,,
1365,Azerbaijan,AZE,Other procurement,0,0,0,Industries,Private Households,,,
1366,Azerbaijan,AZE,Other procurement,0,0,0,Industries,Others,,,
1367,Azerbaijan,AZE,Other procurement,0,0,0,Industries,Re-export & Re-import,,,
1368,Bahamas,BHS,Food and catering,0,0,0,Industries,Agriculture,,,
1369,Bahamas,BHS,Food and catering,0,0,0,Industries,Fishing,,,
1370,Bahamas,BHS,Mining,0,0,0,Industries,Mining and Quarrying,,,
1371,Bahamas,BHS,Food and catering,0,0,0,Industries,Food & Beverages,,,
1372,Bahamas,BHS,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
1373,Bahamas,BHS,Wood and paper,0,0,0,Industries,Wood and Paper,,,
1374,Bahamas,BHS,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
1375,Bahamas,BHS,Metals,0,0,0,Industries,Metal Products,,,
1376,Bahamas,BHS,Machinery,0,0,0,Industries,Electrical and Machinery,,,
1377,Bahamas,BHS,Machinery,0,0,0,Industries,Transport Equipment,,,
1378,Bahamas,BHS,Other procurement,0,0,0,Industries,Other Manufacturing,,,
1379,Bahamas,BHS,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
1380,Bahamas,BHS,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
1381,Bahamas,BHS,Construction,0,0,0,Industries,Construction,,,
1382,Bahamas,BHS,Other procurement,0,0,0,Industries,Maintenance and Repair,,,
1383,Bahamas,BHS,Trade,0,0,0,Industries,Wholesale Trade,,,
1384,Bahamas,BHS,Trade,0,0,0,Industries,Retail Trade,,,
1385,Bahamas,BHS,Food and catering,0,0,0,Industries,Hotels and Restraurants,,,
1386,Bahamas,BHS,Freight transport,0,0,0,Industries,Transport,,,
1387,Bahamas,BHS,Information and Communication Technologies,0,0,0,Industries,Post and Telecommunications,,,
1388,Bahamas,BHS,Business services,0,0,0,Industries,Finacial Intermediation and Business Activities,,,
1389,Bahamas,BHS,Services,0,0,0,Industries,Public Administration,,,
1390,Bahamas,BHS,Services,0,0,0,Industries,"Education, Health and Other Services",,,
1391,Bahamas,BHS,Other procurement,0,0,0,Industries,Private Households,,,
1392,Bahamas,BHS,Other procurement,0,0,0,Industries,Others,,,
1393,Bahamas,BHS,Other procurement,0,0,0,Industries,Re-export & Re-import,,,
1394,Bahrain,BHR,Food and catering,0,0,0,Industries,Agriculture,,,
1395,Bahrain,BHR,Food and catering,0,0,0,Industries,Fishing,,,
1396,Bahrain,BHR,Mining,0,0,0,Industries,Mining and Quarrying,,,
1397,Bahrain,BHR,Food and catering,0,0,0,Industries,Food & Beverages,,,
1398,Bahrain,BHR,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
1399,Bahrain,BHR,Wood and paper,0,0,0,Industries,Wood and Paper,,,
1400,Bahrain,BHR,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
1401,Bahrain,BHR,Metals,0,0,0,Industries,Metal Products,,,
1402,Bahrain,BHR,Machinery,0,0,0,Industries,Electrical and Machinery,,,
1403,Bahrain,BHR,Machinery,0,0,0,Industries,Transport Equipment,,,
1404,Bahrain,BHR,Other procurement,0,0,0,Industries,Other Manufacturing,,,
1405,Bahrain,BHR,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
1406,Bahrain,BHR,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
1407,Bahrain,BHR,Construction,0,0,0,Industries,Construction,,,
1408,Bahrain,BHR,Other procurement,0,0,0,Industries,Maintenance and Repair,,,
1409,Bahrain,BHR,Trade,0,0,0,Industries,Wholesale Trade,,,
1410,Bahrain,BHR,Trade,0,0,0,Industries,Retail Trade,,,
1411,Bahrain,BHR,Food and catering,0,0,0,Industries,Hotels and Restraurants,,,
1412,Bahrain,BHR,Freight transport,0,0,0,Industries,Transport,,,
1413,Bahrain,BHR,Information and Communication Technologies,0,0,0,Industries,Post and Telecommunications,,,
1414,Bahrain,BHR,Business services,0,0,0,Industries,Finacial Intermediation and Business Activities,,,
1415,Bahrain,BHR,Services,0,0,0,Industries,Public Administration,,,
1416,Bahrain,BHR,Services,0,0,0,Industries,"Education, Health and Other Services",,,
1417,Bahrain,BHR,Other procurement,0,0,0,Industries,Private Households,,,
1418,Bahrain,BHR,Other procurement,0,0,0,Industries,Others,,,
1419,Bahrain,BHR,Other procurement,0,0,0,Industries,Re-export & Re-import,,,
1420,Bangladesh,BGD,Food and catering,0,0,0,Industries,Agriculture,,,
1421,Bangladesh,BGD,Food and catering,0,0,0,Industries,Fishing,,,
1422,Bangladesh,BGD,Mining,0,0,0,Industries,Mining and Quarrying,,,
1423,Bangladesh,BGD,Food and catering,0,0,0,Industries,Food & Beverages,,,
1424,Bangladesh,BGD,Clothing,0,0,0,Industries,Textiles and Wearing Apparel,,,
1425,Bangladesh,BGD,Wood and paper,0,0,0,Industries,Wood and Paper,,,
1426,Bangladesh,BGD,Manufactured fuels/gases,0,0,0,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",,,
1427,Bangladesh,BGD,Metals,0,0,0,Industries,Metal Products,,,
1428,Bangladesh,BGD,Machinery,0,0,0,Industries,Electrical and Machinery,,,
1429,Bangladesh,BGD,Machinery,0,0,0,Industries,Transport Equipment,,,
1430,Bangladesh,BGD,Other procurement,0,0,0,Industries,Other Manufacturing,,,
1431,Bangladesh,BGD,"Sanitation, waste, recycling",0,0,0,Industries,Recycling,,,
1432,Bangladesh,BGD,"Heating, water and electricity",0,0,0,Industries,"Electricity, Gas and Water",,,
1433,Bangladesh,BGD,Construction,0,0,0,Industries,Construction,,,
